4|euclidean_distance|2704|101010010000|[4, 7, 9, 11]|[3.0, 1.4142135623730951, 3.1622776601683795, 2.23606797749979, 1.0, 2.0]
4|euclidean_distance|3081|110000001001|[0, 3, 10, 11]|[3.0, 2.8284271247461903, 3.605551275463989, 2.23606797749979, 2.0, 1.0]
4|euclidean_distance|4118|1000000010110|[1, 2, 4, 12]|[1.0, 1.4142135623730951, 3.1622776601683795, 2.23606797749979, 3.605551275463989, 2.0]
4|euclidean_distance|4124|1000000011100|[2, 3, 4, 12]|[1.0, 2.23606797749979, 3.605551275463989, 3.1622776601683795, 4.242640687119285, 2.0]
4|manhattan_distance|4124|1000000011100|[2, 3, 4, 12]|[1, 3, 5, 4, 6, 2]
4|euclidean_distance|4163|1000001000011|[0, 1, 6, 12]|[1.0, 2.23606797749979, 3.0, 1.4142135623730951, 3.1622776601683795, 2.8284271247461903]
4|euclidean_distance|4165|1000001000101|[0, 2, 6, 12]|[2.0, 2.23606797749979, 3.0, 1.0, 3.605551275463989, 2.8284271247461903]
4|euclidean_distance|4234|1000010001010|[1, 3, 7, 12]|[2.0, 2.23606797749979, 3.1622776601683795, 1.0, 4.242640687119285, 3.605551275463989]
4|manhattan_distance|4234|1000010001010|[1, 3, 7, 12]|[2, 3, 4, 1, 6, 5]
4|euclidean_distance|4242|1000010010010|[1, 4, 7, 12]|[1.4142135623730951, 2.23606797749979, 3.1622776601683795, 3.0, 2.0, 3.605551275463989]
4|euclidean_distance|4248|1000010011000|[3, 4, 7, 12]|[3.1622776601683795, 1.0, 4.242640687119285, 3.0, 2.0, 3.605551275463989]
4|manhattan_distance|4248|1000010011000|[3, 4, 7, 12]|[4, 1, 6, 3, 2, 5]
4|euclidean_distance|4257|1000010100001|[0, 5, 7, 12]|[1.4142135623730951, 3.1622776601683795, 3.0, 2.0, 2.23606797749979, 3.605551275463989]
4|euclidean_distance|4289|1000011000001|[0, 6, 7, 12]|[2.23606797749979, 3.1622776601683795, 3.0, 1.0, 2.8284271247461903, 3.605551275463989]
4|euclidean_distance|4290|1000011000010|[1, 6, 7, 12]|[1.4142135623730951, 2.23606797749979, 3.1622776601683795, 1.0, 2.8284271247461903, 3.605551275463989]
4|euclidean_distance|4362|1000100001010|[1, 3, 8, 12]|[2.0, 2.23606797749979, 3.1622776601683795, 3.605551275463989, 4.242640687119285, 1.0]
4|manhattan_distance|4362|1000100001010|[1, 3, 8, 12]|[2, 3, 4, 5, 6, 1]
4|euclidean_distance|4424|1000101001000|[3, 6, 8, 12]|[1.4142135623730951, 3.605551275463989, 4.242640687119285, 2.23606797749979, 2.8284271247461903, 1.0]
4|manhattan_distance|4424|1000101001000|[3, 6, 8, 12]|[2, 5, 6, 3, 4, 1]
4|euclidean_distance|4512|1000110100000|[5, 7, 8, 12]|[2.0, 1.4142135623730951, 2.23606797749979, 3.1622776601683795, 3.605551275463989, 1.0]
4|euclidean_distance|4611|1001000000011|[0, 1, 9, 12]|[1.0, 2.23606797749979, 3.0, 2.0, 3.1622776601683795, 1.4142135623730951]
4|euclidean_distance|4614|1001000000110|[1, 2, 9, 12]|[1.0, 2.0, 3.1622776601683795, 2.23606797749979, 3.605551275463989, 1.4142135623730951]
4|euclidean_distance|4620|1001000001100|[2, 3, 9, 12]|[1.0, 2.23606797749979, 3.605551275463989, 2.8284271247461903, 4.242640687119285, 1.4142135623730951]
4|manhattan_distance|4620|1001000001100|[2, 3, 9, 12]|[1, 3, 5, 4, 6, 2]
4|euclidean_distance|4744|1001010001000|[3, 7, 9, 12]|[1.0, 2.8284271247461903, 4.242640687119285, 2.23606797749979, 3.605551275463989, 1.4142135623730951]
4|manhattan_distance|4744|1001010001000|[3, 7, 9, 12]|[1, 4, 6, 3, 5, 2]
4|euclidean_distance|5249|1010010000001|[0, 7, 10, 12]|[3.1622776601683795, 2.8284271247461903, 3.0, 1.4142135623730951, 3.605551275463989, 2.23606797749979]
4|euclidean_distance|5504|1010110000000|[7, 8, 10, 12]|[3.1622776601683795, 1.4142135623730951, 3.605551275463989, 2.0, 1.0, 2.23606797749979]
4|euclidean_distance|6156|1100000001100|[2, 3, 11, 12]|[1.0, 2.23606797749979, 3.605551275463989, 2.0, 4.242640687119285, 3.1622776601683795]
4|manhattan_distance|6156|1100000001100|[2, 3, 11, 12]|[1, 3, 5, 2, 6, 4]
4|euclidean_distance|6209|1100001000001|[0, 6, 11, 12]|[2.23606797749979, 3.605551275463989, 3.0, 1.4142135623730951, 2.8284271247461903, 3.1622776601683795]
4|euclidean_distance|6212|1100001000100|[2, 6, 11, 12]|[1.0, 2.23606797749979, 3.605551275463989, 1.4142135623730951, 2.8284271247461903, 3.1622776601683795]
4|euclidean_distance|6404|1100100000100|[2, 8, 11, 12]|[2.8284271247461903, 2.23606797749979, 3.605551275463989, 3.0, 1.0, 3.1622776601683795]
4|euclidean_distance|6408|1100100001000|[3, 8, 11, 12]|[3.605551275463989, 2.0, 4.242640687119285, 3.0, 1.0, 3.1622776601683795]
4|manhattan_distance|6408|1100100001000|[3, 8, 11, 12]|[5, 2, 6, 3, 1, 4]
4|euclidean_distance|6464|1100101000000|[6, 8, 11, 12]|[2.23606797749979, 1.4142135623730951, 2.8284271247461903, 3.0, 1.0, 3.1622776601683795]
4|euclidean_distance|6657|1101000000001|[0, 9, 11, 12]|[2.23606797749979, 3.605551275463989, 3.0, 2.0, 1.4142135623730951, 3.1622776601683795]
4|euclidean_distance|6784|1101010000000|[7, 9, 11, 12]|[2.23606797749979, 1.0, 3.605551275463989, 2.0, 1.4142135623730951, 3.1622776601683795]
4|euclidean_distance|7169|1110000000001|[0, 10, 11, 12]|[2.8284271247461903, 3.605551275463989, 3.0, 1.0, 2.23606797749979, 3.1622776601683795]
4|euclidean_distance|8218|10000000011010|[1, 3, 4, 13]|[2.0, 1.4142135623730951, 3.0, 3.1622776601683795, 3.605551275463989, 2.23606797749979]
4|euclidean_distance|8233|10000000101001|[0, 3, 5, 13]|[3.0, 1.4142135623730951, 3.1622776601683795, 2.23606797749979, 3.605551275463989, 2.0]
4|euclidean_distance|8236|10000000101100|[2, 3, 5, 13]|[1.0, 1.4142135623730951, 3.1622776601683795, 2.23606797749979, 3.605551275463989, 2.0]
4|euclidean_distance|8326|10000010000110|[1, 2, 7, 13]|[1.0, 2.23606797749979, 3.0, 1.4142135623730951, 3.1622776601683795, 2.8284271247461903]
4|euclidean_distance|8330|10000010001010|[1, 3, 7, 13]|[2.0, 2.23606797749979, 3.0, 1.0, 3.605551275463989, 2.8284271247461903]
4|euclidean_distance|8344|10000010011000|[3, 4, 7, 13]|[3.1622776601683795, 1.0, 3.605551275463989, 3.0, 2.23606797749979, 2.8284271247461903]
4|euclidean_distance|8451|10000100000011|[0, 1, 8, 13]|[1.0, 2.0, 3.1622776601683795, 2.23606797749979, 3.0, 1.4142135623730951]
4|euclidean_distance|8454|10000100000110|[1, 2, 8, 13]|[1.0, 2.23606797749979, 3.0, 2.8284271247461903, 3.1622776601683795, 1.4142135623730951]
4|euclidean_distance|8592|10000110010000|[4, 7, 8, 13]|[3.0, 1.0, 2.23606797749979, 3.1622776601683795, 2.8284271247461903, 1.4142135623730951]
4|euclidean_distance|8713|10001000001001|[0, 3, 9, 13]|[3.0, 2.23606797749979, 3.1622776601683795, 2.8284271247461903, 3.605551275463989, 1.0]
4|euclidean_distance|8728|10001000011000|[3, 4, 9, 13]|[3.1622776601683795, 2.8284271247461903, 3.605551275463989, 1.4142135623730951, 2.23606797749979, 1.0]
4|euclidean_distance|9219|10010000000011|[0, 1, 10, 13]|[1.0, 2.8284271247461903, 3.1622776601683795, 2.23606797749979, 3.0, 1.4142135623730951]
4|euclidean_distance|9222|10010000000110|[1, 2, 10, 13]|[1.0, 2.23606797749979, 3.0, 2.0, 3.1622776601683795, 1.4142135623730951]
4|euclidean_distance|9225|10010000001001|[0, 3, 10, 13]|[3.0, 2.8284271247461903, 3.1622776601683795, 2.23606797749979, 3.605551275463989, 1.4142135623730951]
4|euclidean_distance|9228|10010000001100|[2, 3, 10, 13]|[1.0, 2.0, 3.1622776601683795, 2.23606797749979, 3.605551275463989, 1.4142135623730951]
4|euclidean_distance|10243|10100000000011|[0, 1, 11, 13]|[1.0, 3.605551275463989, 3.1622776601683795, 2.8284271247461903, 3.0, 2.23606797749979]
4|euclidean_distance|10497|10100100000001|[0, 8, 11, 13]|[2.0, 3.605551275463989, 3.1622776601683795, 3.0, 1.4142135623730951, 2.23606797749979]
4|euclidean_distance|10624|10100110000000|[7, 8, 11, 13]|[3.1622776601683795, 1.0, 2.8284271247461903, 3.0, 1.4142135623730951, 2.23606797749979]
4|euclidean_distance|11265|10110000000001|[0, 10, 11, 13]|[2.8284271247461903, 3.605551275463989, 3.1622776601683795, 1.0, 1.4142135623730951, 2.23606797749979]
4|euclidean_distance|12298|11000000001010|[1, 3, 12, 13]|[2.0, 3.1622776601683795, 3.0, 4.242640687119285, 3.605551275463989, 1.0]
4|manhattan_distance|12298|11000000001010|[1, 3, 12, 13]|[2, 4, 3, 6, 5, 1]
4|euclidean_distance|12306|11000000010010|[1, 4, 12, 13]|[1.4142135623730951, 3.1622776601683795, 3.0, 2.0, 2.23606797749979, 1.0]
4|euclidean_distance|12312|11000000011000|[3, 4, 12, 13]|[3.1622776601683795, 4.242640687119285, 3.605551275463989, 2.0, 2.23606797749979, 1.0]
4|manhattan_distance|12312|11000000011000|[3, 4, 12, 13]|[4, 6, 5, 2, 3, 1]
4|euclidean_distance|12321|11000000100001|[0, 5, 12, 13]|[1.4142135623730951, 3.0, 3.1622776601683795, 2.23606797749979, 2.0, 1.0]
4|euclidean_distance|12324|11000000100100|[2, 5, 12, 13]|[1.4142135623730951, 3.605551275463989, 3.1622776601683795, 2.23606797749979, 2.0, 1.0]
4|euclidean_distance|12354|11000001000010|[1, 6, 12, 13]|[1.4142135623730951, 3.1622776601683795, 3.0, 2.8284271247461903, 2.23606797749979, 1.0]
4|euclidean_distance|12360|11000001001000|[3, 6, 12, 13]|[1.4142135623730951, 4.242640687119285, 3.605551275463989, 2.8284271247461903, 2.23606797749979, 1.0]
4|manhattan_distance|12360|11000001001000|[3, 6, 12, 13]|[2, 6, 5, 4, 3, 1]
4|euclidean_distance|12418|11000010000010|[1, 7, 12, 13]|[2.23606797749979, 3.1622776601683795, 3.0, 3.605551275463989, 2.8284271247461903, 1.0]
4|euclidean_distance|12432|11000010010000|[4, 7, 12, 13]|[3.0, 2.0, 2.23606797749979, 3.605551275463989, 2.8284271247461903, 1.0]
4|euclidean_distance|13313|11010000000001|[0, 10, 12, 13]|[2.8284271247461903, 3.0, 3.1622776601683795, 2.23606797749979, 1.4142135623730951, 1.0]
4|euclidean_distance|13316|11010000000100|[2, 10, 12, 13]|[2.0, 3.605551275463989, 3.1622776601683795, 2.23606797749979, 1.4142135623730951, 1.0]
4|euclidean_distance|14344|11100000001000|[3, 11, 12, 13]|[2.0, 4.242640687119285, 3.605551275463989, 3.1622776601683795, 2.23606797749979, 1.0]
4|manhattan_distance|14344|11100000001000|[3, 11, 12, 13]|[2, 6, 5, 4, 3, 1]
4|euclidean_distance|16405|100000000010101|[0, 2, 4, 14]|[2.0, 1.0, 3.605551275463989, 2.23606797749979, 3.0, 2.8284271247461903]
4|euclidean_distance|16406|100000000010110|[1, 2, 4, 14]|[1.0, 1.4142135623730951, 3.1622776601683795, 2.23606797749979, 3.0, 2.8284271247461903]
4|euclidean_distance|16451|100000001000011|[0, 1, 6, 14]|[1.0, 2.23606797749979, 3.605551275463989, 1.4142135623730951, 3.1622776601683795, 2.0]
4|euclidean_distance|16457|100000001001001|[0, 3, 6, 14]|[3.0, 2.23606797749979, 3.605551275463989, 1.4142135623730951, 3.1622776601683795, 2.0]
4|euclidean_distance|16517|100000010000101|[0, 2, 7, 14]|[2.0, 3.1622776601683795, 3.605551275463989, 1.4142135623730951, 3.0, 2.23606797749979]
4|euclidean_distance|16529|100000010010001|[0, 4, 7, 14]|[1.0, 3.1622776601683795, 3.605551275463989, 3.0, 2.8284271247461903, 2.23606797749979]
4|euclidean_distance|16652|100000100001100|[2, 3, 8, 14]|[1.0, 2.8284271247461903, 3.0, 3.605551275463989, 3.1622776601683795, 2.23606797749979]
4|euclidean_distance|16899|100001000000011|[0, 1, 9, 14]|[1.0, 2.23606797749979, 3.605551275463989, 2.0, 3.1622776601683795, 1.4142135623730951]
4|euclidean_distance|16902|100001000000110|[1, 2, 9, 14]|[1.0, 2.0, 3.1622776601683795, 2.23606797749979, 3.0, 1.4142135623730951]
4|euclidean_distance|16905|100001000001001|[0, 3, 9, 14]|[3.0, 2.23606797749979, 3.605551275463989, 2.8284271247461903, 3.1622776601683795, 1.4142135623730951]
4|euclidean_distance|16908|100001000001100|[2, 3, 9, 14]|[1.0, 2.23606797749979, 3.0, 2.8284271247461903, 3.1622776601683795, 1.4142135623730951]
4|euclidean_distance|17160|100001100001000|[3, 8, 9, 14]|[3.605551275463989, 2.8284271247461903, 3.1622776601683795, 1.0, 2.23606797749979, 1.4142135623730951]
4|euclidean_distance|17417|100010000001001|[0, 3, 10, 14]|[3.0, 2.8284271247461903, 3.605551275463989, 2.23606797749979, 3.1622776601683795, 1.0]
4|euclidean_distance|17537|100010010000001|[0, 7, 10, 14]|[3.1622776601683795, 2.8284271247461903, 3.605551275463989, 1.4142135623730951, 2.23606797749979, 1.0]
4|euclidean_distance|18438|100100000000110|[1, 2, 11, 14]|[1.0, 2.8284271247461903, 3.1622776601683795, 2.23606797749979, 3.0, 1.4142135623730951]
4|euclidean_distance|18444|100100000001100|[2, 3, 11, 14]|[1.0, 2.23606797749979, 3.0, 2.0, 3.1622776601683795, 1.4142135623730951]
4|euclidean_distance|18576|100100010010000|[4, 7, 11, 14]|[3.0, 3.1622776601683795, 2.8284271247461903, 1.0, 2.23606797749979, 1.4142135623730951]
4|euclidean_distance|18696|100100100001000|[3, 8, 11, 14]|[3.605551275463989, 2.0, 3.1622776601683795, 3.0, 2.23606797749979, 1.4142135623730951]
4|euclidean_distance|18704|100100100010000|[4, 8, 11, 14]|[1.0, 3.1622776601683795, 2.8284271247461903, 3.0, 2.23606797749979, 1.4142135623730951]
4|euclidean_distance|20492|101000000001100|[2, 3, 12, 14]|[1.0, 3.605551275463989, 3.0, 4.242640687119285, 3.1622776601683795, 2.0]
4|manhattan_distance|20492|101000000001100|[2, 3, 12, 14]|[1, 5, 3, 6, 4, 2]
4|euclidean_distance|20616|101000010001000|[3, 7, 12, 14]|[1.0, 4.242640687119285, 3.1622776601683795, 3.605551275463989, 2.23606797749979, 2.0]
4|manhattan_distance|20616|101000010001000|[3, 7, 12, 14]|[1, 6, 4, 5, 3, 2]
